SK_ID_CURR,DAYS_BIRTH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,BURO_DAYS_CREDIT_MEAN,BURO_DAYS_CREDIT_UPDATE_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,PREV_NAME_CONTRACT_STATUS_Refused_MEAN
357022,-12005,0.507,0.4822,0.7207,-782.0,-578.5,0.0,0.0
357032,-16113,0.507,0.5146,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357033,-17772,0.507,0.398,0.4048,-1206.25,-389.9166666666667,0.5,0.5263157894736842
357035,-13709,0.4514,0.735,0.6465,-384.25,-37.5,0.25,0.0
357047,-14196,0.44,0.5703,0.4277,-915.8214285714286,-479.67857142857144,0.25,0.6666666666666666
357054,-12889,0.507,0.619,0.4993,-745.8,-257.8,0.6,0.0
357057,-11787,0.507,0.3032,0.2722,-281.0,-37.0,1.0,0.0
357069,-23444,0.507,0.5483,0.4277,-397.0,-98.5,1.0,0.0
357096,-14853,0.2883,0.643,0.2393,-1073.0,-41.0,0.6,0.0
357102,-13042,0.507,0.04126,0.6924,-1579.5,-93.5,0.5,0.0
357118,-20261,0.507,0.6187,0.595,-827.4,-117.2,0.8,0.0
357124,-11309,0.515,0.4578,0.4365,-1222.5,-659.25,1.0,0.0
357137,-12089,0.3032,0.416,0.6816,-686.6666666666666,-382.0,0.3333333333333333,0.0
357138,-10794,0.507,0.3916,0.492,-1975.0,-1305.8333333333333,0.16666666666666666,0.4
357149,-15586,0.5005,0.385,0.6626,-1845.125,-574.875,0.375,0.0
357151,-22364,0.7676,0.729,0.505,-471.6666666666667,-276.3333333333333,0.3333333333333333,0.375
357157,-12165,0.507,0.556,0.5566,-972.6,-183.4,0.6,0.0
357158,-11334,0.507,0.3098,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357162,-14219,0.773,0.5713,0.778,-1463.7777777777778,-649.0,0.2222222222222222,0.0
357163,-11417,0.1438,0.5703,0.587,-1071.375,-294.875,0.5,0.0
357171,-23451,0.507,0.69,0.833,-1432.0,-1075.0,0.0,0.0
357175,-12144,0.507,0.738,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357192,-19431,0.682,0.6772,0.519,-612.0,-33.0,1.0,0.0
357200,-11314,0.64,0.4946,0.3457,-303.0,-43.0,1.0,0.0
357204,-12312,0.4749,0.4434,0.5566,-1032.0,-458.0,0.3333333333333333,0.25
357206,-17966,0.564,0.51,0.537,-24.0,-2.0,1.0,0.0
357215,-15180,0.507,0.6113,0.3572,-206.0,-141.0,1.0,0.0
357221,-18412,0.507,0.609,0.8193,-2890.3333333333335,-1383.3333333333333,0.0,0.0
357228,-23407,0.507,0.736,0.5693,-1255.857142857143,-759.5714285714286,0.42857142857142855,0.0
357247,-20313,0.675,0.252,0.4993,-1390.111111111111,-1001.2222222222222,0.3333333333333333,0.0
357249,-21652,0.5493,0.1558,0.5815,-964.1666666666666,-711.5,0.16666666666666666,0.2857142857142857
357268,-17619,0.507,0.675,0.5884,-1400.888888888889,-893.4444444444445,0.0,0.25
357270,-16201,0.507,0.5703,0.714,-662.0,-296.0,0.0,0.0
357279,-19071,0.507,0.631,0.254,-1533.142857142857,-611.8571428571429,0.42857142857142855,0.0
357287,-14167,0.507,0.6245,0.7183,-2679.0,-285.5,0.5,0.8
357293,-20189,0.507,0.697,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357306,-14350,0.4368,0.546,0.68,-1126.5,-884.0,0.5,0.0
357308,-16724,0.7134,0.379,0.0944,-984.1666666666666,-463.5,0.6666666666666666,0.75
357321,-14321,0.616,0.743,0.548,-917.5,-502.5,0.5,0.0
357326,-13242,0.485,0.2273,0.2822,-1179.5714285714287,-859.8571428571429,0.42857142857142855,0.0
357340,-16230,0.738,0.7046,0.7437,-2170.0,-1043.0,0.0,0.0
357342,-15213,0.507,0.632,0.2009,-1353.75,-829.1666666666666,0.25,0.23076923076923078
357352,-21109,0.3257,0.6787,0.391,-1052.0833333333333,-663.5833333333334,0.4166666666666667,0.0
357361,-11108,0.3225,0.5796,0.4084,-1107.909090909091,-692.9090909090909,0.09090909090909091,0.0
357368,-17320,0.507,0.6855,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357370,-15099,0.628,0.476,0.6396,-1161.2857142857142,-579.7142857142857,0.14285714285714285,0.5714285714285714
357377,-15753,0.399,0.506,0.7104,-824.25,-364.5,0.5,0.16666666666666666
357382,-22327,0.882,0.525,0.6973,-1161.0,-695.75,0.25,0.0
357383,-13920,0.507,0.629,0.595,-635.6666666666666,-218.0,0.3333333333333333,0.0
357384,-22826,0.507,0.4358,0.519,-365.5,-18.0,0.5,0.0
357398,-8713,0.4487,0.514,0.519,-330.5,-9.5,1.0,0.0
357415,-15510,0.627,0.6694,0.7505,-1935.5,-1025.0,0.0,0.0
357420,-18243,0.507,0.505,0.539,-547.6666666666666,-288.3333333333333,0.3333333333333333,0.0
357439,-13426,0.507,0.5854,0.648,-787.0,-442.57142857142856,0.42857142857142855,0.0
357440,-16701,0.507,0.7583,0.8193,-1426.375,-982.75,0.25,0.0
357458,-21174,0.8594,0.731,0.746,-1884.0,-1578.0,0.0,0.0
357464,-18668,0.6436,0.664,0.1447,-498.85714285714283,-258.57142857142856,0.2857142857142857,0.0
357467,-21319,0.507,0.5693,0.621,-1326.5,-97.5,0.5,0.0
357469,-17028,0.2754,0.784,0.2177,-681.8571428571429,-338.57142857142856,0.42857142857142855,0.29411764705882354
357472,-16994,0.507,0.3384,0.519,-2024.0,-1654.0,0.0,0.14285714285714285
357489,-10248,0.507,0.1792,0.6416,-1326.6666666666667,-715.6666666666666,0.3333333333333333,0.0
357504,-8429,0.1086,0.1855,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357522,-18137,0.507,0.817,0.131,-1330.875,-624.125,0.25,0.6666666666666666
357527,-14941,0.615,0.7407,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357547,-17930,0.507,0.651,0.2822,-246.0,-17.5,1.0,0.2222222222222222
357550,-12463,0.507,0.6426,0.4614,-1156.5833333333333,-638.6666666666666,0.25,0.0
357558,-21054,0.507,0.6387,0.553,-564.75,-263.25,0.75,0.2222222222222222
357559,-9502,0.281,0.1486,0.611,-1605.0,-1230.5,0.5,0.0
357562,-19253,0.6997,0.4377,0.7983,-1862.3333333333333,-1207.0,0.16666666666666666,0.0
357572,-19704,0.6157,0.6934,0.3997,-1054.888888888889,-315.8888888888889,0.6666666666666666,0.0
357583,-14091,0.507,0.425,0.258,-1215.4444444444443,-497.3333333333333,0.4444444444444444,0.0
357585,-13985,0.507,0.5225,0.0823,-1102.8,-447.8,0.3333333333333333,0.6666666666666666
357598,-16005,0.781,0.742,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357607,-22412,0.507,0.635,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.6
357613,-15818,0.7793,0.6777,0.6445,-600.0,-444.6666666666667,0.0,0.0
357627,-15185,0.507,0.62,0.4067,-1093.357142857143,-541.0,0.21428571428571427,0.0
357630,-20369,0.5596,0.8,0.419,-514.1428571428571,-188.71428571428572,0.7142857142857143,0.2222222222222222
357631,-14247,0.7314,0.002537,0.1556,-1041.4285714285713,-424.42857142857144,0.5714285714285714,0.42857142857142855
357680,-21798,0.507,0.6875,0.7983,-1890.8333333333333,-828.1666666666666,0.3333333333333333,0.0
357694,-14089,0.4397,0.801,0.712,-1511.0,-512.0,0.5,0.0
357698,-16846,0.5825,0.2128,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357699,-18726,0.7866,0.4573,0.5264,-1549.4375,-906.875,0.0625,0.0
357707,-22974,0.927,0.7324,0.2327,-1337.625,-496.625,0.5,0.0
357732,-18649,0.838,0.719,0.604,-1240.1666666666667,-731.8333333333334,0.25,0.2
357748,-17862,0.507,0.529,0.369,-328.0,-104.66666666666667,0.6666666666666666,0.0
357755,-18945,0.507,0.2241,0.1595,-310.6666666666667,-69.33333333333333,0.6666666666666666,0.0
357767,-20714,0.507,0.0803,0.578,-1535.6,-1146.4,0.2,0.0
357786,-18340,0.507,0.633,0.807,-1382.0,-440.6,0.0,0.0
357791,-14329,0.546,0.668,0.4277,-637.0,-299.5,0.5,0.4
357799,-15308,0.6484,0.4917,0.7725,-976.0,-553.0,0.0,0.5
357824,-11989,0.761,0.6436,0.564,-1038.0,-416.77777777777777,0.4444444444444444,0.25
357830,-15409,0.7026,0.7837,0.7207,-1653.142857142857,-1125.857142857143,0.14285714285714285,0.0
357832,-22404,0.507,0.0537,0.7046,-1877.0,-1060.1666666666667,0.0,0.0
357840,-16591,0.6167,0.548,0.2622,-526.6923076923077,-251.0,0.5384615384615384,0.3333333333333333
357863,-15172,0.5044,0.6616,0.2393,-41.0,-10.0,1.0,0.0
357865,-22158,0.8276,0.4724,0.7046,-657.4444444444445,-329.1111111111111,0.4444444444444444,0.21052631578947367
357868,-23061,0.507,0.273,0.2301,-1388.6,-465.2,0.4,0.0
357869,-15998,0.6294,0.6865,0.5117,-1479.8461538461538,-648.7692307692307,0.3076923076923077,0.0
357878,-16581,0.507,0.5737,0.6865,-1985.6666666666667,-478.3333333333333,0.6666666666666666,0.0
357886,-17003,0.507,0.5317,0.4048,-204.0,-113.5,1.0,0.0
357891,-21105,0.507,0.7686,0.474,-1248.0,-572.0,0.6,0.0
357897,-10796,0.507,0.66,0.7715,-980.5,-558.0,0.0,0.0
357915,-19841,0.2288,0.4785,0.2957,-859.8666666666667,-148.73333333333332,0.6666666666666666,0.3076923076923077
357927,-11759,0.3367,0.4558,0.7827,-1372.5,-740.5,0.5,0.42857142857142855
357947,-14782,0.7686,0.4636,0.587,-1622.0,-797.4444444444445,0.4444444444444444,0.0
357958,-16047,0.507,0.6006,0.519,-752.0,-565.0,0.0,0.0
357959,-24344,0.76,0.7095,0.4382,-133.5,-54.0,1.0,0.0
357976,-13398,0.516,0.497,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.5
357992,-11507,0.261,0.286,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
357995,-11038,0.8354,0.6733,0.354,-473.0,-118.25,0.5,0.0
357996,-11439,0.3472,0.503,0.738,-1788.5,-597.5,0.5,0.14285714285714285
358020,-11211,0.08167,0.5825,0.635,-838.0,-608.0,0.0,0.0
358022,-12003,0.4204,0.4033,0.1595,-207.0,-19.0,1.0,0.0
358023,-10431,0.3936,0.6597,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358029,-23467,0.507,0.7627,0.539,-423.75,-106.5,0.75,0.2962962962962963
358040,-11337,0.4895,0.314,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358059,-19286,0.6685,0.504,0.6074,-1885.5,-921.0,0.0,0.0
358071,-15798,0.7983,0.582,0.3408,-907.0,-368.1,0.5,0.0
358076,-21367,0.608,0.59,0.5337,-961.5,-427.5,0.5,0.16666666666666666
358095,-13158,0.373,0.515,0.7153,-1304.6666666666667,-509.8333333333333,0.5,0.2222222222222222
358096,-16671,0.583,0.583,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358104,-21760,0.507,0.574,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358110,-18753,0.574,0.6953,0.562,-1544.9,-641.4,0.2,0.2222222222222222
358122,-17401,0.507,0.629,0.1715,-469.6923076923077,-210.3846153846154,0.15384615384615385,0.0
358137,-15087,0.6265,0.607,0.7803,-1776.857142857143,-792.7142857142857,0.14285714285714285,0.0
358147,-18840,0.507,0.439,0.519,-2688.0,-2537.0,0.0,0.0
358149,-20642,0.507,0.5757,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358155,-10209,0.1981,0.10785,0.7715,-1522.0,-1340.0,0.0,0.0
358161,-13902,0.4507,0.545,0.519,-998.3333333333334,-7.666666666666667,0.3333333333333333,0.0
358163,-9869,0.507,0.5723,0.3523,-651.0,-452.0,0.0,0.25
358172,-21579,0.507,0.3389,0.3843,-440.3,-227.75,0.2,0.25
358178,-16675,0.4292,0.419,0.424,-1837.0,-1109.5,0.5,0.3333333333333333
358183,-16224,0.507,0.559,0.1068,-1053.2380952380952,-483.42857142857144,0.2857142857142857,0.0
358186,-19639,0.9067,0.4944,0.7803,-1673.6666666666667,-1209.7333333333333,0.06666666666666667,0.0
358189,-22135,0.507,0.6436,0.3723,-965.1428571428571,-449.85714285714283,0.35714285714285715,0.6428571428571429
358198,-15772,0.507,0.4878,0.761,-1936.0,-1440.0,0.0,0.14285714285714285
358211,-10461,0.507,0.6885,0.1715,-773.3333333333334,-294.6666666666667,0.6666666666666666,0.0
358219,-11956,0.3108,0.4775,0.3572,-1043.3333333333333,-588.5555555555555,0.3333333333333333,0.125
358220,-9000,0.507,0.583,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.5625
358225,-8547,0.07837,0.624,0.3928,-106.0,-8.0,1.0,0.0
358231,-15092,0.507,0.6367,0.8193,-1610.5,-1042.0,0.0,0.0
358233,-15766,0.671,0.76,0.553,-756.0,-203.0,0.25,0.0
358247,-11978,0.507,0.4995,0.519,-1242.8333333333333,-578.8333333333334,0.5,0.0
358258,-18831,0.6123,0.2236,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358264,-17654,0.507,0.76,0.0765,-162.5,-45.5,0.5,0.0
358271,-20564,0.3293,0.567,0.182,-296.0,-70.5,1.0,0.5
358273,-17353,0.346,0.543,0.8306,-1680.0,-1261.2,0.2,0.0
358275,-17458,0.507,0.7197,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358278,-14047,0.2632,0.652,0.7197,-1547.25,-683.0,0.25,0.0
358287,-16744,0.3,0.615,0.3657,-847.6666666666666,-554.7777777777778,0.3333333333333333,0.2222222222222222
358309,-14336,0.233,0.6685,0.5117,-1124.6666666666667,-794.0,0.6666666666666666,0.38461538461538464
358327,-22361,0.8296,0.6133,0.2115,-937.4545454545455,-569.8636363636364,0.13636363636363635,0.3333333333333333
358342,-21625,0.507,0.572,0.519,-1522.0,-1034.0,0.0,0.0
358348,-15938,0.477,0.4155,0.359,-489.0,-212.16666666666666,0.5,0.0
358352,-15287,0.7773,0.6777,0.766,-1688.6,-844.6,0.2,0.0
358373,-17677,0.5537,0.2301,0.398,-1306.5,-357.0,0.5,0.0
358384,-13076,0.525,0.683,0.4277,-1031.7692307692307,-415.61538461538464,0.23076923076923078,0.14285714285714285
358394,-20785,0.507,0.6465,0.3706,-778.2,-484.6,0.2,0.0
358405,-9987,0.02193,0.3188,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.2
358409,-16380,0.8325,0.6733,0.6626,-1032.0,-246.5,0.5,0.16666666666666666
358412,-13564,0.507,0.1796,0.519,-1920.6666666666667,-45.666666666666664,1.0,0.0
358424,-10506,0.59,0.7363,0.1482,-897.2352941176471,-477.05882352941177,0.23529411764705882,0.11764705882352941
358427,-13721,0.4192,0.7705,0.734,-1374.625,-657.5,0.125,0.1875
358434,-13632,0.507,0.0893,0.521,-1236.1666666666667,-347.1666666666667,0.6666666666666666,0.125
358444,-20181,0.507,0.531,0.4832,-458.5,-12.0,1.0,0.125
358448,-17610,0.6343,0.6465,0.703,-1014.0,-666.3333333333334,0.0,0.0
358449,-24262,0.6836,0.2654,0.4453,-1472.0,-618.6,0.4,0.2
358458,-17248,0.8193,0.588,0.633,-2090.176470588235,-1223.6470588235295,0.11764705882352941,0.0
358472,-10715,0.2532,0.4307,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358483,-10506,0.334,0.7427,0.1615,-579.5,-9.5,1.0,0.0
358490,-9950,0.507,0.2201,0.6704,-1322.0,-952.0,0.0,0.0
358503,-23448,0.7695,0.732,0.5405,-1484.4285714285713,-1038.0,0.25,0.0
358504,-20038,0.728,0.558,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.10526315789473684
358505,-19922,0.507,0.6997,0.7407,-1622.5,-189.5,0.0,0.0
358512,-13157,0.199,0.2698,0.519,-1943.25,-1357.5,0.25,0.25
358513,-12905,0.507,0.7407,0.762,-1509.6666666666667,-257.6666666666667,0.8333333333333334,0.0
358528,-14454,0.695,0.3425,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358532,-10186,0.3882,0.4265,0.648,-492.5,-248.0,0.0,0.5
358536,-15723,0.6753,0.5024,0.4976,-589.6666666666666,-225.0,0.6666666666666666,0.0
358538,-12274,0.6343,0.4124,0.5063,-992.3333333333334,-317.3333333333333,0.6666666666666666,0.16666666666666666
358559,-12518,0.507,0.601,0.653,-1053.6666666666667,-705.6666666666666,0.6666666666666666,0.0
358590,-9016,0.2415,0.102,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.5
358601,-15488,0.427,0.2306,0.4849,-655.5,-468.25,0.5,0.0
358627,-24592,0.507,0.5527,0.4067,-1027.8,-559.5,0.3,0.25
358631,-10900,0.4097,0.4717,0.4365,-890.6,-469.0,0.4,0.0
358632,-8549,0.6177,0.2817,0.613,-553.0,-427.6666666666667,0.3333333333333333,0.0
358640,-22638,0.4316,0.1782,0.5425,-955.6666666666666,-760.3333333333334,0.3333333333333333,0.0
358649,-22388,0.507,0.5386,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358650,-18082,0.534,0.655,0.7637,-1250.0,-909.3333333333334,0.3333333333333333,0.0
358653,-20068,0.507,0.6587,0.8193,-1651.0,-1187.0,0.0,0.2
358676,-11711,0.489,0.6514,0.4614,-1494.0,-684.3888888888889,0.2222222222222222,0.0
358679,-18002,0.6157,0.561,0.3232,-1727.0,-996.0,0.0,0.42857142857142855
358695,-18094,0.2169,0.3748,0.519,-2493.5,-2221.75,0.0,0.125
358703,-14677,0.4885,0.531,0.604,-1188.0,-272.4,0.8,0.0
358705,-12657,0.7363,0.668,0.761,-1277.2222222222222,-391.55555555555554,0.5555555555555556,0.0
358710,-9545,0.8027,0.563,0.3281,-314.0,-172.5,0.5,0.0
358730,-22341,0.507,0.7476,0.5796,-830.0,-52.25,1.0,0.0
358731,-15118,0.4133,0.666,0.4758,-1175.0,-102.5,0.3333333333333333,0.0
358735,-18115,0.3484,0.4185,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.3333333333333333
358744,-12071,0.11505,0.7085,0.3877,-1054.3333333333333,-512.5555555555555,0.4444444444444444,0.0
358748,-19082,0.507,0.1212,0.5225,-509.4,-317.0,0.6,0.0
358750,-15998,0.6016,0.775,0.5156,-996.8,-279.2,0.4,0.25
358752,-24777,0.507,0.737,0.633,-1451.75,-897.0,0.0,0.0
358764,-20788,0.507,0.457,0.32,-1182.7333333333333,-545.6,0.4,0.3333333333333333
358777,-12250,0.6514,0.6255,0.519,-1610.0,-20.0,0.5,0.0
358786,-13218,0.507,0.387,0.2164,-1482.909090909091,-922.6363636363636,0.09090909090909091,0.0
358789,-12795,0.507,0.3618,0.492,-1713.7777777777778,-881.7777777777778,0.4444444444444444,0.0
358805,-12135,0.7163,0.5806,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358809,-17231,0.507,0.6143,0.6816,-1216.6666666666667,-778.6666666666666,0.16666666666666666,0.0
358810,-11137,0.4453,0.603,0.6265,-1230.8,-630.2,0.0,0.2
358824,-22246,0.507,0.69,0.3826,-716.3333333333334,-265.1111111111111,0.7777777777777778,0.0
358829,-13119,0.507,0.401,0.599,-1768.4285714285713,-920.8571428571429,0.14285714285714285,0.0
358838,-16290,0.507,0.606,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358840,-10155,0.507,0.403,0.714,-1013.5,-514.0,0.0,0.0
358841,-15289,0.3032,0.463,0.5796,-1953.125,-536.0,0.25,0.0
358854,-17544,0.749,0.4595,0.535,-1186.0,-537.3333333333334,0.6666666666666666,0.4444444444444444
358873,-14036,0.4778,0.005524,0.1277,-1191.142857142857,-747.8571428571429,0.2857142857142857,0.2222222222222222
358879,-12627,0.507,0.537,0.2925,-1702.090909090909,-506.72727272727275,0.2727272727272727,0.0
358884,-8444,0.507,0.4658,0.2925,-380.625,-56.625,0.5,0.2857142857142857
358885,-19713,0.618,0.6704,0.604,-1056.6666666666667,-820.5555555555555,0.0,0.0
358886,-10756,0.5586,0.645,0.6675,-2309.75,-742.5,0.5,0.2
358892,-15796,0.507,0.5215,0.587,-1394.5833333333333,-1036.4166666666667,0.16666666666666666,0.5
358895,-8404,0.507,0.2842,0.386,-123.0,-33.0,1.0,0.0
358906,-13354,0.2439,0.795,0.599,-1306.0,-479.0,0.5,0.0
358910,-13039,0.4353,0.6274,0.5117,-997.5,-304.1666666666667,0.16666666666666666,0.0
358911,-16007,0.758,0.6665,0.519,-1534.6666666666667,-681.0,0.3333333333333333,0.0
358924,-13890,0.276,0.3706,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.6
358929,-22059,0.507,0.507,0.4795,-1408.9375,-698.8125,0.25,0.35714285714285715
358937,-17013,0.6367,0.6265,0.1746,-848.5,-361.2,0.6,0.0
358949,-16757,0.1416,0.668,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358955,-12723,0.507,0.4146,0.765,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
358956,-8371,0.507,0.3157,0.4976,-392.0,-27.0,1.0,0.0
358959,-12771,0.507,0.7065,0.314,-969.4285714285714,-554.1428571428571,0.42857142857142855,0.0
358960,-13379,0.4,0.528,0.599,-662.3333333333334,-459.0,0.0,0.0
358969,-17792,0.507,0.557,0.6895,-925.3333333333334,-148.77777777777777,0.7777777777777778,0.0
358983,-23888,0.507,0.7285,0.77,-2436.0,-1223.0,0.0,0.0
358990,-13623,0.507,0.3687,0.3328,-236.14285714285714,-178.42857142857142,0.0,0.0
358992,-19657,0.807,0.5747,0.6445,-1705.1818181818182,-713.9090909090909,0.2727272727272727,0.0
358994,-12599,0.655,0.5796,0.3362,-1435.3333333333333,-942.0,0.3333333333333333,0.0
359004,-20709,0.6646,0.6416,0.442,-540.3333333333334,-14.0,1.0,0.0
359015,-23150,0.507,0.5874,0.4705,-480.0,-169.27272727272728,0.2727272727272727,0.0
359023,-15978,0.507,0.4143,0.677,-910.0,-166.0,0.0,0.0
359030,-16923,0.507,0.6333,0.7803,-1521.5,-964.3,0.0,0.0
359032,-12269,0.304,0.5435,0.546,-855.4285714285714,-398.57142857142856,0.14285714285714285,0.14285714285714285
359038,-10684,0.4224,0.429,0.553,-697.5,-347.0,0.5,0.0
359044,-8219,0.2637,0.518,0.519,-547.3333333333334,-360.3333333333333,0.3333333333333333,0.25
359049,-10001,0.2815,0.6616,0.1952,-803.1111111111111,-351.55555555555554,0.4444444444444444,0.18181818181818182
359050,-23404,0.526,0.521,0.6396,-531.0,-166.0,1.0,0.0
359064,-23158,0.507,0.7495,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
359095,-19389,0.507,0.6475,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
359100,-8811,0.1345,0.2025,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
359105,-10142,0.4836,0.6646,0.6074,-942.125,-664.375,0.25,0.08333333333333333
359116,-10139,0.0791,0.6577,0.5884,-414.0,-183.0,0.0,0.3333333333333333
359134,-19558,0.507,0.5767,0.3171,-641.5,-374.0,0.5,0.0
359136,-8146,0.1797,0.5938,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
359143,-20108,0.6733,0.5425,0.546,-438.0,-15.0,0.0,0.0
359147,-22712,0.507,0.5674,0.683,-1366.75,-205.25,0.5,0.0
359175,-15422,0.507,0.73,0.4688,-691.625,-317.5,0.75,0.25
359182,-15513,0.664,0.7207,0.314,-720.0,-285.6666666666667,0.0,0.0
359188,-21706,0.507,0.3293,0.77,-1722.0,-1509.0,0.0,0.5555555555555556
359196,-23344,0.7837,0.541,0.68,-1560.0,-1101.3333333333333,0.1111111111111111,0.0
359198,-15983,0.507,0.65,0.5674,-905.3333333333334,-285.3333333333333,0.3333333333333333,0.8
359202,-21115,0.7065,0.529,0.5566,-968.0,-179.4,0.8,0.0
359212,-11151,0.4058,0.613,0.5117,-438.5,-12.0,1.0,0.0
359229,-10890,0.196,0.575,0.5337,-835.0,-358.7142857142857,0.42857142857142855,0.3333333333333333
359232,-20782,0.3977,0.408,0.258,-705.0666666666667,-341.0,0.4,0.2
359247,-20812,0.686,0.719,0.234,-1522.8461538461538,-570.0769230769231,0.46153846153846156,0.2222222222222222
359258,-17516,0.5273,0.5376,0.4014,-307.75,-199.5,0.75,0.0
359260,-9046,0.1359,0.3687,0.519,-602.0,-14.0,1.0,0.0
359261,-20943,0.507,0.2009,0.4543,-1741.0,-907.0,0.0,0.0
359262,-11016,0.1991,0.0121,0.519,-659.0,-419.5,0.5,0.0
359268,-16499,0.507,0.6055,0.7354,-2097.5,-1492.5,0.0,0.0
359285,-23461,0.8965,0.7393,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
359293,-15785,0.5713,0.6646,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
359294,-16575,0.6636,0.734,0.814,-2424.6666666666665,-1954.6666666666667,0.3333333333333333,0.0
359297,-17776,0.3416,0.5054,0.635,-1418.0625,-836.125,0.3125,0.0
359299,-13892,0.3713,0.6167,0.722,-765.0,-554.0,0.0,0.07142857142857142
359311,-12014,0.787,0.6953,0.4956,-1425.625,-375.625,0.5,0.25
359319,-22112,0.507,0.597,0.4849,-825.7142857142857,-512.6428571428571,0.2857142857142857,0.3333333333333333
359320,-12719,0.8203,0.672,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.125
359322,-16618,0.1376,0.5063,0.519,-1014.6666666666666,-210.66666666666666,0.3333333333333333,0.0
359353,-19487,0.5654,0.733,0.519,-1168.0,-534.0,0.5,0.0
359355,-15715,0.544,0.434,0.3362,-636.4,-220.4,0.2,0.0
359360,-12852,0.548,0.258,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
359367,-19829,0.507,0.6064,0.5796,-1100.4285714285713,-577.1428571428571,0.2857142857142857,0.0
359369,-20772,0.507,0.554,0.6704,-1889.076923076923,-923.3076923076923,0.23076923076923078,0.6
359372,-19689,0.881,0.5757,0.674,-1533.25,-512.0,0.25,0.0
359377,-12493,0.4165,0.3655,0.574,-1199.1818181818182,-473.72727272727275,0.2727272727272727,0.25
359381,-18537,0.503,0.651,0.7715,-1125.0,-647.0,0.0,0.0
359382,-16605,0.611,0.7534,0.2201,-1893.4285714285713,-1466.2857142857142,0.2857142857142857,0.2
359387,-14951,0.507,0.427,0.519,-944.0,-575.0,0.0,0.0
359389,-22373,0.7017,0.5254,0.77,-1623.8,-1049.2,0.0,0.0
359392,-13925,0.4375,0.5723,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
359437,-17491,0.507,0.68,0.1125,-691.7857142857143,-431.35714285714283,0.35714285714285715,0.0
359438,-20566,0.507,0.606,0.8105,-1479.0,-968.25,0.0,0.2222222222222222
359440,-11039,0.4294,0.4036,0.519,-1417.0,-138.5,0.5,0.0
359442,-20603,0.507,0.583,0.79,-947.0,-760.0,0.0,0.0
359455,-12663,0.4011,0.7466,0.5137,-611.0,-94.5,1.0,0.0
359474,-13388,0.4414,0.4543,0.3894,-1372.0,-828.6666666666666,0.3333333333333333,0.0
359475,-10174,0.4092,0.6953,0.519,-1062.9444444444443,-467.43650793650795,0.3333333333333333,0.0
